1 0.00528559843699137 8204
2 0.0158567953109741 8408
3 0.0264279921849569 8172
4 0.0369991890589396 8136
5 0.0475703859329224 7952
6 0.0581415828069051 7888
7 0.0687127796808878 7769
8 0.0792839765548706 7790
9 0.0898551734288534 7365
10 0.100426370302836 7336
11 0.110997567176819 7223
12 0.121568764050802 7187
13 0.132139960924784 6694
14 0.142711157798767 6780
15 0.15328235467275 6526
16 0.163853551546733 6553
17 0.174424748420715 6200
18 0.184995945294698 6357
19 0.195567142168681 6132
20 0.206138339042664 5979
21 0.216709535916646 5651
22 0.227280732790629 5670
23 0.237851929664612 5423
24 0.248423126538595 5462
25 0.258994323412577 5266
26 0.26956552028656 5245
27 0.280136717160543 4972
28 0.290707914034526 5111
29 0.301279110908508 4636
30 0.311850307782491 4877
31 0.322421504656474 4582
32 0.332992701530456 4418
33 0.343563898404439 4210
34 0.354135095278422 4265
35 0.364706292152405 4004
36 0.375277489026387 4032
37 0.38584868590037 3779
38 0.396419882774353 3825
39 0.406991079648336 3700
40 0.417562276522318 3506
41 0.428133473396301 3554
42 0.438704670270284 3234
43 0.449275867144266 3168
44 0.459847064018249 3200
45 0.470418260892232 2979
46 0.480989457766215 3076
47 0.491560654640197 2892
48 0.50213185151418 2835
49 0.512703048388163 2706
50 0.523274245262146 2845
51 0.533845442136128 2547
52 0.544416639010111 2569
53 0.554987835884094 2470
54 0.565559032758077 2398
55 0.57613022963206 2308
56 0.586701426506042 2182
57 0.597272623380025 2194
58 0.607843820254008 2026
59 0.618415017127991 2002
60 0.628986214001973 2018
61 0.639557410875956 1838
62 0.650128607749939 1694
63 0.660699804623922 1821
64 0.671271001497905 1769
65 0.681842198371887 1572
66 0.69241339524587 1633
67 0.702984592119853 1591
68 0.713555788993836 1556
69 0.724126985867818 1582
70 0.734698182741801 1471
71 0.745269379615784 1356
72 0.755840576489767 1342
73 0.76641177336375 1292
74 0.776982970237732 1246
75 0.787554167111715 1132
76 0.798125363985698 1086
77 0.808696560859681 1242
78 0.819267757733663 1050
79 0.829838954607646 998
80 0.840410151481629 978
81 0.850981348355612 1042
82 0.861552545229595 870
83 0.872123742103577 904
84 0.88269493897756 910
85 0.893266135851543 914
86 0.903837332725526 796
87 0.914408529599508 782
88 0.924979726473491 778
89 0.935550923347474 732
90 0.946122120221457 706
91 0.95669331709544 608
92 0.967264513969422 718
93 0.977835710843405 578
94 0.988406907717388 616
95 0.998978104591371 594
96 1.00954930146535 550
97 1.02012049833934 638
98 1.03069169521332 514
99 1.0412628920873 506
100 1.05183408896128 522
101 1.06240528583527 482
102 1.07297648270925 546
103 1.08354767958323 478
104 1.09411887645722 420
105 1.1046900733312 404
106 1.11526127020518 392
107 1.12583246707916 436
108 1.13640366395315 418
109 1.14697486082713 365
110 1.15754605770111 304
111 1.1681172545751 332
112 1.17868845144908 356
113 1.18925964832306 322
114 1.19983084519704 294
115 1.21040204207103 256
116 1.22097323894501 286
117 1.23154443581899 302
118 1.24211563269297 260
119 1.25268682956696 253
120 1.26325802644094 248
121 1.27382922331492 218
122 1.28440042018891 244
123 1.29497161706289 224
124 1.30554281393687 184
125 1.31611401081085 178
126 1.32668520768484 216
127 1.33725640455882 196
128 1.3478276014328 163
129 1.35839879830679 170
130 1.36896999518077 176
131 1.37954119205475 150
132 1.39011238892873 162
133 1.40068358580272 138
134 1.4112547826767 152
135 1.42182597955068 114
136 1.43239717642466 152
137 1.44296837329865 132
138 1.45353957017263 90
139 1.46411076704661 156
140 1.4746819639206 110
141 1.48525316079458 126
142 1.49582435766856 96
143 1.50639555454254 108
144 1.51696675141653 82
145 1.52753794829051 90
146 1.53810914516449 112
147 1.54868034203848 80
148 1.55925153891246 96
149 1.56982273578644 72
150 1.58039393266042 72
151 1.59096512953441 76
152 1.60153632640839 82
153 1.61210752328237 106
154 1.62267872015635 52
155 1.63324991703034 50
156 1.64382111390432 52
157 1.6543923107783 72
158 1.66496350765229 60
159 1.67553470452627 50
160 1.68610590140025 60
161 1.69667709827423 56
162 1.70724829514822 48
163 1.7178194920222 38
164 1.72839068889618 52
165 1.73896188577017 52
166 1.74953308264415 28
167 1.76010427951813 40
168 1.77067547639211 40
169 1.7812466732661 32
170 1.79181787014008 34
171 1.80238906701406 42
172 1.81296026388804 44
173 1.82353146076203 38
174 1.83410265763601 30
175 1.84467385450999 36
176 1.85524505138398 38
177 1.86581624825796 20
178 1.87638744513194 48
179 1.88695864200592 36
180 1.89752983887991 48
181 1.90810103575389 22
182 1.91867223262787 22
183 1.92924342950186 22
184 1.93981462637584 20
185 1.95038582324982 14
186 1.9609570201238 20
187 1.97152821699779 26
188 1.98209941387177 18
189 1.99267061074575 22
190 2.00324180761973 18
191 2.01381300449372 20
192 2.0243842013677 14
193 2.03495539824168 18
194 2.04552659511566 10
195 2.05609779198965 14
196 2.06666898886363 14
197 2.07724018573761 20
198 2.0878113826116 14
199 2.09838257948558 14
200 2.10895377635956 12
201 2.11952497323354 14
202 2.13009617010753 18
203 2.14066736698151 16
204 2.15123856385549 4
205 2.16180976072947 8
206 2.17238095760346 16
207 2.18295215447744 12
208 2.19352335135142 8
209 2.2040945482254 6
210 2.21466574509939 14
211 2.22523694197337 12
212 2.23580813884735 4
213 2.24637933572133 10
214 2.25695053259532 12
215 2.2675217294693 4
216 2.27809292634328 8
217 2.28866412321726 4
218 2.29923532009125 10
219 2.30980651696523 8
220 2.32037771383921 4
221 2.33094891071319 8
222 2.34152010758718 6
223 2.35209130446116 4
224 2.36266250133514 4
225 2.37323369820912 4
226 2.38380489508311 4
227 2.39437609195709 6
228 2.40494728883107 4
229 2.41551848570505 6
230 2.42608968257904 2
231 2.43666087945302 2
232 2.447232076327 4
233 2.45780327320098 2
234 2.46837447007497 0
235 2.47894566694895 2
236 2.48951686382293 4
237 2.50008806069691 2
238 2.5106592575709 2
239 2.52123045444488 4
240 2.53180165131886 2
241 2.54237284819285 2
242 2.55294404506683 4
243 2.56351524194081 2
244 2.57408643881479 4
245 2.58465763568878 6
246 2.59522883256276 0
247 2.60580002943674 4
248 2.61637122631072 2
249 2.62694242318471 2
250 2.63751362005869 0
251 2.64808481693267 0
252 2.65865601380665 2
253 2.66922721068064 2
254 2.67979840755462 6
255 2.6903696044286 0
256 2.70094080130258 4
257 2.71151199817657 2
258 2.72208319505055 4
259 2.73265439192453 0
260 2.74322558879851 6
261 2.7537967856725 6
262 2.76436798254648 2
263 2.77493917942046 0
264 2.78551037629444 0
265 2.79608157316843 0
266 2.80665277004241 0
267 2.81722396691639 2
268 2.82779516379037 4
269 2.83836636066436 0
270 2.84893755753834 0
271 2.85950875441232 2
272 2.8700799512863 2
273 2.88065114816029 2
274 2.89122234503427 2
275 2.90179354190825 2
276 2.91236473878223 0
277 2.92293593565622 0
278 2.9335071325302 0
279 2.94407832940418 0
280 2.95464952627816 0
281 2.96522072315215 0
282 2.97579192002613 0
283 2.98636311690011 4
284 2.9969343137741 0
285 3.00750551064808 0
286 3.01807670752206 0
287 3.02864790439604 0
288 3.03921910127003 0
289 3.04979029814401 0
290 3.06036149501799 2
291 3.07093269189197 0
292 3.08150388876596 0
293 3.09207508563994 4
294 3.10264628251392 0
295 3.1132174793879 0
296 3.12378867626189 0
297 3.13435987313587 2
298 3.14493107000985 0
299 3.15550226688383 0
300 3.16607346375782 0
301 3.1766446606318 2
302 3.18721585750578 0
303 3.19778705437976 0
304 3.20835825125375 0
305 3.21892944812773 0
306 3.22950064500171 0
307 3.24007184187569 2
308 3.25064303874968 2
309 3.26121423562366 0
310 3.27178543249764 0
311 3.28235662937162 2
312 3.29292782624561 0
313 3.30349902311959 0
314 3.31407021999357 0
315 3.32464141686755 0
316 3.33521261374154 0
317 3.34578381061552 2
318 3.3563550074895 0
319 3.36692620436348 0
320 3.37749740123747 0
321 3.38806859811145 0
322 3.39863979498543 0
323 3.40921099185941 0
324 3.4197821887334 0
325 3.43035338560738 4
326 3.44092458248136 0
327 3.45149577935535 0
328 3.46206697622933 0
329 3.47263817310331 0
330 3.48320936997729 0
331 3.49378056685128 0
332 3.50435176372526 0
333 3.51492296059924 0
334 3.52549415747322 0
335 3.53606535434721 0
336 3.54663655122119 0
337 3.55720774809517 2
338 3.56777894496915 0
339 3.57835014184314 0
340 3.58892133871712 0
341 3.5994925355911 0
342 3.61006373246508 0
343 3.62063492933907 0
344 3.63120612621305 2
345 3.64177732308703 0
346 3.65234851996101 0
347 3.662919716835 0
348 3.67349091370898 0
349 3.68406211058296 0
350 3.69463330745694 4
351 3.70520450433093 0
352 3.71577570120491 0
353 3.72634689807889 0
354 3.73691809495287 2
355 3.74748929182686 0
356 3.75806048870084 0
357 3.76863168557482 0
358 3.7792028824488 0
359 3.78977407932279 0
360 3.80034527619677 0
361 3.81091647307075 0
362 3.82148766994473 0
363 3.83205886681872 0
364 3.8426300636927 0
365 3.85320126056668 0
366 3.86377245744066 0
367 3.87434365431465 0
368 3.88491485118863 0
369 3.89548604806261 0
370 3.9060572449366 0
371 3.91662844181058 0
372 3.92719963868456 0
373 3.93777083555854 0
374 3.94834203243253 0
375 3.95891322930651 0
376 3.96948442618049 0
377 3.98005562305447 0
378 3.99062681992846 0
379 4.00119801680244 0
380 4.01176921367642 0
381 4.0223404105504 0
382 4.03291160742439 0
383 4.04348280429837 0
384 4.05405400117235 0
385 4.06462519804633 0
386 4.07519639492032 0
387 4.0857675917943 0
388 4.09633878866828 0
389 4.10690998554226 0
390 4.11748118241625 0
391 4.12805237929023 0
392 4.13862357616421 0
393 4.14919477303819 0
394 4.15976596991218 0
395 4.17033716678616 0
396 4.18090836366014 0
397 4.19147956053412 0
398 4.20205075740811 0
399 4.21262195428209 0
400 4.22319315115607 0
401 4.23376434803005 0
402 4.24433554490404 0
403 4.25490674177802 0
404 4.265477938652 0
405 4.27604913552598 0
406 4.28662033239997 0
407 4.29719152927395 0
408 4.30776272614793 0
409 4.31833392302191 0
410 4.3289051198959 0
411 4.33947631676988 0
412 4.35004751364386 0
413 4.36061871051785 0
414 4.37118990739183 0
415 4.38176110426581 2
416 4.39233230113979 0
417 4.40290349801378 0
418 4.41347469488776 0
419 4.42404589176174 0
420 4.43461708863572 0
421 4.44518828550971 0
422 4.45575948238369 0
423 4.46633067925767 0
424 4.47690187613165 0
425 4.48747307300564 0
426 4.49804426987962 0
427 4.5086154667536 0
428 4.51918666362758 0
429 4.52975786050157 0
430 4.54032905737555 0
431 4.55090025424953 0
432 4.56147145112351 0
433 4.5720426479975 2
434 4.58261384487148 0
435 4.59318504174546 0
436 4.60375623861944 0
437 4.61432743549343 0
438 4.62489863236741 0
439 4.63546982924139 0
440 4.64604102611537 0
441 4.65661222298936 0
442 4.66718341986334 0
443 4.67775461673732 0
444 4.6883258136113 0
445 4.69889701048529 0
446 4.70946820735927 0
447 4.72003940423325 0
448 4.73061060110723 0
449 4.74118179798122 0
450 4.7517529948552 0
451 4.76232419172918 0
452 4.77289538860316 0
453 4.78346658547715 0
454 4.79403778235113 0
455 4.80460897922511 0
456 4.8151801760991 0
457 4.82575137297308 0
458 4.83632256984706 0
459 4.84689376672104 0
460 4.85746496359503 0
461 4.86803616046901 0
462 4.87860735734299 0
463 4.88917855421697 0
464 4.89974975109096 0
465 4.91032094796494 0
466 4.92089214483892 0
467 4.9314633417129 0
468 4.94203453858689 0
469 4.95260573546087 0
470 4.96317693233485 0
471 4.97374812920883 0
472 4.98431932608282 0
473 4.9948905229568 0
474 5.00546171983078 0
475 5.01603291670476 0
476 5.02660411357875 0
477 5.03717531045273 0
478 5.04774650732671 0
479 5.05831770420069 0
480 5.06888890107468 2
481 5.07946009794866 0
482 5.09003129482264 0
483 5.10060249169662 0
484 5.11117368857061 0
